ID, Label, Wikipedia
Q4993341,"Tom Fenchel","Tom Fenchel"
Q4993665,"Geoff Mulgan","Geoff Mulgan"
Q4993679,"Steen Andersen Bille","Steen Andersen Bille (1797–1883)"
Q4993690,"Christian Schrøder","Christian Schrøder"
Q4993996,"Rigmor Mydtskov","Rigmor Mydtskov"
Q4994170,"Frederik Ludvig Liebenberg","Frederik Ludvig Liebenberg"
Q4994282,"Carl Kronberger","Carl Kronberger"
Q4994348,"Morten Pedersen Porsild","Morten Pedersen Porsild"
Q4994479,"Emil Horneman","Emil Horneman"
Q4994577,"Christian Dorph","Christian Dorph"
Q4996754,"Bullen Reymes","Bullen Reymes"
Q4997951,"Bunty Avieson","Bunty Avieson"
Q4998198,"Burchard Mauchart","Burchard Mauchart"
Q5000089,"Burns Singer","Burns Singer"
Q5004402,"Byron Kim","Byron Kim"
Q5005701,"Břetislav Bartoš","Břetislav Bartoš"
Q5006165,"C.M.I.M. Matthiessen","C.M.I.M. Matthiessen"
Q5006289,"C. Augustus Martin","C. Augustus Martin"
Q5006309,"C. Bradford Welles","C. Bradford Welles"
Q5006402,"C. E. Beeby","C. E. Beeby"
Q5006454,"C. Fox Smith","C. Fox Smith"
Q5006713,"C. Michael Smith","C. Michael Smith"
Q5006982,"C. Y. Lee","C. Y. Lee (author)"
Q5007901,"Rancapino","Rancapino"
Q5011248,"Freddie Spencer Chapman","Freddie Spencer Chapman"
Q5016958,"Yoshikazu Minami","Yoshikazu Minami (photographer)"
Q5017947,"Caius Brediceanu","Caius Brediceanu"
Q5017960,"Caj Westerberg","Caj Westerberg"
Q5019209,"Caleb Atwater","Caleb Atwater"
Q5026253,"Cameron Gordon","Cameron Gordon (mathematician)"
Q5026531,"Camila Alire","Camila Alire"
Q5039885,"Carl Belew","Carl Belew"
Q5040062,"Carl E. Grunsky","Carl E. Grunsky"
Q5040261,"Carl Gutherz","Carl Gutherz"
Q5040304,"Carl Heitzmann","Carl Heitzmann"
Q5040356,"Carl J. Couch","Carl J. Couch"
Q5040384,"Carl Johan Cronstedt","Carl Johan Cronstedt"
Q5040443,"Carl L. Bankston","Carl L. Bankston"
Q5040451,"Carl L. Weschcke","Carl L. Weschcke"
Q5040486,"Carl Linger","Carl Linger"
Q5040532,"Carl Mayrhofer","Carl Mayrhofer"
Q5040942,"Carl Watner","Carl Watner"
Q5041460,"Carlo Battaglia","Carlo Battaglia"
Q5041840,"Carlos Betancourt","Carlos Betancourt"
Q5042365,"Carlos Meléndez Chaverri","Carlos Meléndez Chaverri"
Q5042782,"Carlos Walker Martínez","Carlos Walker Martínez"
Q5043401,"Carmelo de Arzadun","Carmelo de Arzadun"
Q5043692,"Carmine Gallo","Carmine Gallo"
Q5044296,"Carol Cornwall Madsen","Carol Cornwall Madsen"
Q5044778,"Carolina Bang","Carolina Bang"
Q5045109,"Caroline Joan S. Picart","Caroline Joan S. Picart"
Q5046272,"Carrie Moyer","Carrie Moyer"
Q5046621,"Carroll Thayer Berry","Carroll Thayer Berry"
Q5047613,"Cary Coglianese","Cary Coglianese"
Q5048552,"Casey Motsisi","Casey Motsisi"
Q5048804,"Casimir Ney","Casimir Ney"
Q5049011,"Caspar Badrutt","Caspar Badrutt"
Q5049160,"Cass Daley","Cass Daley"
Q5051914,"Caterina Edwards","Caterina Edwards"
Q5052697,"Catherine Gilbert Murdock","Catherine Gilbert Murdock"
Q5052698,"Catherine Gladstone","Catherine Gladstone"
Q5052711,"Catherine Hanley","Catherine Hanley"
Q5052753,"Catherine Jackson","Catherine Jackson"
Q5052815,"Catherine McArdle Kelleher","Catherine McArdle Kelleher"
Q5052908,"Catherine Ryan Hyde","Catherine Ryan Hyde"
Q5052923,"Catherine Sinclair","Catherine Sinclair"
Q5052941,"Catherine Texier","Catherine Texier"
Q5053048,"Cathleen Falsani","Cathleen Falsani"
Q5055869,"Cecelia Holland","Cecelia Holland"
Q5056232,"Cecil Murphey","Cecil Murphey"
Q5057954,"Celestyn Czaplic","Celestyn Czaplic"
Q5058084,"Celine Parrenas Shimizu","Celine Parrenas Shimizu"
Q5066505,"Chaduranga","Chaduranga"
Q5067811,"Chaim Gliksberg","Chaim Gliksberg"
Q5069045,"Chaloner Chute","Chaloner Chute"
Q5070290,"Chan Chao","Chan Chao"
Q5073270,"Chapman Cohen","Chapman Cohen"
Q5075048,"Charles Alexander McMurry","Charles Alexander McMurry"
Q5075168,"Charles Appleton","Charles Appleton (academic)"
Q5075174,"Charles Arbuthnot","Charles Arbuthnot"
Q5075204,"Charles Arthur Conant","Charles Arthur Conant"
Q5075236,"Charles Atwood Kofoid","Charles Atwood Kofoid"
Q5075317,"Charles B. MacDonald","Charles B. MacDonald"
Q5075476,"Charles Bawden","Charles Bawden"
Q5075480,"Charles Baxter","Charles Baxter (author)"
Q5075738,"Charles Bragg","Charles Bragg"
Q5075742,"Charles Brandes","Charles Brandes"
Q5075843,"Charles Bruce","Charles Bruce (governor)"
Q5075948,"Charles Buxton","Charles Buxton"
Q5075960,"Charles C. Bonney","Charles C. Bonney"
Q5075961,"Charles C. Bradley","Charles C. Bradley"
Q5076043,"Charles Caldwell","Charles Caldwell (physician)"
Q5076088,"Charles Cantor","Charles Cantor"
Q5076206,"Charles Chauncy","Charles Chauncy"
Q5076207,"Charles Chauncy","Charles Chauncy (1705–1787)"
Q5076221,"Charles Chewings","Charles Chewings"
Q5076334,"Charles Close","Charles Close"
Q5076457,"Charles Copeland","Charles Copeland (illustrator)"
Q5076461,"Charles Coppel","Charles Coppel"
Q5076466,"Charles Corbin","Charles Corbin"
Q5077072,"Charles E. Courtney","Charles E. Courtney"
Q5077146,"Charles E. Mitchell","Charles E. Mitchell"
Q5077351,"Charles Elkin Mathews","Charles Elkin Mathews"
Q5077796,"Charles Frankel","Charles Frankel"
Q5078066,"Charles Goddard Weld","Charles Goddard Weld"
Q5078653,"Charles H. Taylor","Charles H. Taylor (lyricist)"
Q5078740,"Charles Hampden-Turner","Charles Hampden-Turner"
Q5078836,"Charles Hastings","Charles Hastings (English physician)"
Q5078907,"Charles Henry","Charles Henry (librarian)"
Q5078936,"Charles Henry Hamilton Wright","Charles Henry Hamilton Wright"
Q5078965,"Charles Henry Pearson","Charles Henry Pearson"
Q5079124,"Charles Hopkins","Charles Hopkins (poet)"
Q5079608,"Charles Joseph Chamberlain","Charles Joseph Chamberlain"
Q5079936,"Charles L. Evans","Charles L. Evans"
Q5080039,"Charles Lamberton","Charles Lamberton"
Q5080337,"Charles Loring Brace","Charles Loring Brace"
Q5080599,"Charles Maitland","Charles Maitland (physician)"
Q5080948,"Charles Miller Leslie","Charles Miller Leslie"
Q5080963,"Charles Mills Gayley","Charles Mills Gayley"
Q5081095,"Charles Morris","Charles Morris (legal educator)"
Q5081263,"Charles Nordhoff","Charles Nordhoff (journalist)"
Q5081350,"Charles Ogletree","Charles Ogletree"
Q5081398,"Charles Owen O'Conor","Charles Owen O'Conor"
Q5081527,"Charles Patrick Ewing","Charles Patrick Ewing"
Q5081530,"Charles Patrick Meehan","Charles Patrick Meehan"
Q5081553,"Charles Pears","Charles Pears"
Q5081590,"Charles Pergler","Charles Pergler"
Q5081633,"Charles Philip Brown","Charles Philip Brown"
Q5081733,"Charles Poynton","Charles Poynton"
Q5081779,"Charles Purton Cooper","Charles Purton Cooper"
Q5081883,"Charles R. Snyder","Charles R. Snyder"
Q5082146,"Charles Rodman Campbell","Charles Rodman Campbell"
Q5082301,"Charles S. Venable","Charles S. Venable"
Q5082345,"Charles Sanford Terry","Charles Sanford Terry (historian)"
Q5082376,"Charles Scarborough","Charles Scarborough"
Q5082435,"Charles Sellier","Charles Sellier"
Q5082450,"Charles Seymour Robinson","Charles Seymour Robinson"
Q5082618,"Charles Stafford","Charles Stafford"
Q5082641,"Charles Stanton Devas","Charles Stanton Devas"
Q5082662,"Charles Stepney","Charles Stepney"
Q5083082,"Charles Upson Clark","Charles Upson Clark"
Q5083118,"Charles Varlo","Charles Varlo"
Q5083234,"Charles Wickliffe Moorman III","Charles W. Moorman III"
Q5083376,"Charles Washington Baird","Charles Washington Baird"
Q5083466,"Charles Wesley","Charles Wesley junior"
Q5083592,"Charles William Wallace","Charles William Wallace"
Q5083759,"Charles Yale Harrison","Charles Yale Harrison"
Q5084903,"Charlie Gere","Charlie Gere"
Q5085524,"Charlie Smalls","Charlie Smalls"
Q5086028,"Charlotte Kasl","Charlotte Kasl"
Q5086059,"Charlotte Mandell","Charlotte Mandell"
Q5086093,"Charlotte Payne-Townshend","Charlotte Payne-Townshend"
Q5086324,"Charlton Nesbit","Charlton Nesbit"
Q5086368,"Charly Berger","Charly Berger"
Q5086661,"Noble Drew Ali","Noble Drew Ali"
Q5090050,"Chelsea Cain","Chelsea Cain"
Q5091573,"Cheo Hurtado","Cheo Hurtado"
Q5091621,"Cheong Soo Pieng","Cheong Soo Pieng"
Q5092244,"Harekrushna Mahatab","Harekrushna Mahatab"
Q5093626,"Chester Kallman","Chester Kallman"
Q5095172,"Chiang C. Mei","Chiang C. Mei"
Q5103342,"Cho Hae-il","Cho Hae-il"
Q5103902,"Choi In-ho","Choi In-ho"
Q5105297,"Mário Laginha","Mário Laginha"
Q5105430,"Chou Meng-tieh","Chou Meng-tieh"
Q5106001,"Chris Brown","Chris Brown (composer)"
Q5106009,"Chris Brown","Chris Brown (running back)"
Q5106798,"Chris Harris","Chris Harris (actor)"
Q5107483,"Chris Mooney","Chris Mooney (journalist)"
Q5107520,"Chris Moulin","Chris Moulin"
Q5107595,"Chris Niedenthal","Chris Niedenthal"
Q5107945,"Chris Roycroft-Davis","Chris Roycroft-Davis"
Q5108467,"Chris Whittle","Chris Whittle"
Q5108558,"Chris Zook","Chris Zook"
Q5109597,"Christian Ferdinand Friedrich Krauss","Christian Ferdinand Friedrich Krauss"
Q5109643,"Christian Gierløff","Christian Gierløff"
Q5109689,"Christian Heinrich Nebbien","Christian Heinrich Nebbien"
Q5109792,"Christian Julius Hansen","Christian Julius Hansen"
Q5109846,"Christian Leotta","Christian Leotta"
Q5109850,"Christian Leysen","Christian Leysen"
Q5110424,"Christiana Herringham","Christiana Herringham"
Q5111194,"Christine Stix-Hackl","Christine Stix-Hackl"
Q5111617,"Christo Coetzee","Christo Coetzee"
Q5111771,"Christophe Justel","Christophe Justel"
Q5111842,"Christopher Allen","Christopher Allen"
Q5111869,"Christopher Ashley Ford","Christopher Ashley Ford"
Q5111977,"Christopher Bramham","Christopher Bramham"
Q5112121,"Christopher Coe","Christopher Coe"
Q5112295,"Christopher Evans","Christopher Evans (theologian)"
Q5112309,"Christopher Farnsworth","Christopher Farnsworth"
Q5112343,"Christopher Forgues","Christopher Forgues"
Q5112614,"Christopher J. Mayer","Christopher J. Mayer"
Q5112988,"Christopher O'Riley","Christopher O'Riley"
Q5113035,"Christopher Paul Curtis","Christopher Paul Curtis"
Q5113051,"Christopher Pepys","Christopher Pepys"
Q5113361,"Christopher Ventris","Christopher Ventris"
Q5113400,"Christopher Webber","Christopher Webber"
Q5113463,"Christopher Wordsworth","Christopher Wordsworth"
Q5114938,"Wang Shijie","Wang Shijie"
Q5120676,"James William Edmund Doyle","James William Edmund Doyle"
Q5125148,"Claire Beck Loos","Claire Beck Loos"
Q5126004,"Clara Jessup Moore","Clara Jessup Moore"
Q5126010,"Clara Lago","Clara Lago"
Q5126217,"Clare Morrall","Clare Morrall"
Q5126587,"Clarence Carter","Clarence Holbrook Carter"
Q5126661,"Clarence Manning","Clarence Manning"
Q5127141,"Clark Aldrich","Clark Aldrich"
Q5127240,"Clark Gesner","Clark Gesner"
Q5127396,"Clark Tippet","Clark Tippet"
Q5128718,"Claude Bissell","Claude Bissell"
Q5128751,"Claude C. Williams","Claude C. Williams"
Q5128884,"Claude Hermann Walter Johns","Claude Hermann Walter Johns"
Q5129084,"Claude Zilberberg","Claude Zilberberg"
Q5129128,"Claudia Basrawi","Claudia Basrawi"
Q5129222,"Claudia Molitor","Claudia Molitor"
Q5129429,"Claudio Véliz","Claudio Véliz"
Q5130065,"Clayborne Carson","Clayborne Carson"
Q5131232,"Clemence Housman","Clemence Housman"
Q5131311,"Clement Eaton","Clement Eaton"
Q5131443,"Clement Woodward Meighan","Clement Woodward Meighan"
Q5132997,"Clifford Lindsey Alderman","Clifford Lindsey Alderman"
Q5133075,"Clifford Williams","Clifford Williams (philosopher)"
Q5133341,"Clifton Wintringham","Clifton Wintringham senior"
Q5134621,"Clive Lythgoe","Clive Lythgoe"
Q5134671,"Clive Sinclair","Clive Sinclair (author)"
Q5136896,"Clyde Coombs","Clyde Coombs"
Q5136966,"Clyde Lee Conrad","Clyde Lee Conrad"
Q5139729,"Willem Thibaut","Willem Thibaut"
Q5140445,"Cody Lightning","Cody Lightning"
Q5140791,"Coenraad Ritsema","Coenraad Ritsema"
Q5142638,"Cole Durham","Cole Durham"
Q5144924,"Colin Brumby","Colin Brumby"
Q5144931,"Colin Buchanan","Colin Buchanan (town planner)"
Q5144953,"Colin Campbell","Colin Campbell (astronomer)"
Q5145037,"Colin Dayan","Colin Dayan"
Q5145170,"Colin H. Williams","Colin H. Williams"
Q5145215,"Colin Hughes","Colin Hughes"
Q5145336,"Colin Matthew","Colin Matthew"
Q5145517,"Colin Robert Ballard","Colin Robert Ballard"
Q5145678,"Colin White","Colin White (historian)"
Q5149540,"Columba Stewart","Columba Stewart"
Q5158075,"Conal Holmes O'Connell O'Riordan","Conal Holmes O'Connell O'Riordan"
Q5158604,"Concetta Scaravaglione","Concetta Scaravaglione"
Q5159910,"Stefan Pawlicki","Stefan Pawlicki"
Q5162563,"Conrad Lauwers","Conrad Lauwers"
Q5163578,"Constance Shacklock","Constance Shacklock"
Q5163689,"Constantijn Netscher","Constantijn Netscher"
Q5169311,"Coquelle Thompson","Coquelle Thompson"
Q5171152,"Cornelia Barns","Cornelia Barns"
Q5171180,"Cornelia Scheffer","Cornelia Scheffer"
Q5171219,"Cornelis Bos","Cornelis Bos"
Q5171224,"Cornelis Danckerts de Ry","Cornelis Danckerts de Ry"
Q5171469,"Cornelius Walford","Cornelius Walford"
Q5174259,"Cosmo Innes","Cosmo Innes"
Q5178672,"Courtney Stanhope Kenny","Courtney Kenny (Liberal politician)"
Q5179943,"Jiří Schmitzer","Jiří Schmitzer"
Q5181344,"Craig Pruess","Craig Pruess"
Q5181399,"Craig Rowland","Craig Rowland"
Q5181432,"Craig Sellar Lang","Craig Sellar Lang"
Q5182871,"Crawford Hallock Greenewalt, Jr.","Crawford Hallock Greenewalt Jr."
Q5182925,"Crawford Young","Crawford Young"
Q5185878,"Cristopher Moore","Cristopher Moore"
Q5188027,"Crosby Bonsall","Crosby Bonsall"
Q5194227,"Cundo Bermúdez","Cundo Bermúdez"
Q5195732,"Curtis F. Marbut","Curtis F. Marbut"
Q5195873,"Curtis Roads","Curtis Roads"
Q5196210,"Henry Bone","Henry Bone"
Q5197300,"Cy Coben","Cy Coben"
Q5200020,"Cynthia Brewer","Cynthia Brewer"
Q5200392,"Cypriano de Soarez","Cypriano de Soarez"
Q5200807,"Cyril Mann","Cyril Mann"
Q5200842,"Cyril Philips","Cyril Philips"
Q5201522,"Czarina Saloma","Czarina Saloma"
Q5202597,"César Miró","César Miró"
Q5203113,"D'Army Bailey","D'Army Bailey"
Q5203534,"D. C. Somervell","D. C. Somervell"
Q5203576,"Dilbert Elmo Hardy","D. Elmo Hardy"
Q5203586,"D. F. M. Strauss","D. F. M. Strauss"
Q5203669,"D. J. Taylor","D. J. Taylor"
Q5207305,"Da Ruan","Da Ruan"
Q5207373,"Daan Roosegaarde","Daan Roosegaarde"
Q5208505,"Dagfin Werenskiold","Dagfin Werenskiold"
Q5208580,"Dagmar C. G. Lorenz","Dagmar C. G. Lorenz"
Q5208595,"Dagmar Schellenberger","Dagmar Schellenberger"
Q5208621,"Dagoberto Gilb","Dagoberto Gilb"
Q5209787,"Daisy Zamora","Daisy Zamora"
Q5210424,"Dale Eldred","Dale Eldred"
Q5210637,"Dale Spender","Dale Spender"
Q5211317,"Dallas Denny","Dallas Denny"
Q5212543,"Damijan Stepančič","Damijan Stepančič"
Q5212565,"Damion Reid","Damion Reid"
Q5212592,"Damir Nikšić","Damir Nikšić"
Q5213363,"Dan DeQuille","Dan DeQuille"
Q5213425,"Dan Dungaciu","Dan Dungaciu"
Q5213740,"Dan Irving","Dan Irving"
Q5213806,"Dan Kieran","Dan Kieran"
Q5214034,"Dan Minor","Dan Minor"
Q5214443,"Dan Steinbock","Dan Steinbock"
Q5214534,"Dan Vyleta","Dan Vyleta"
Q5214626,"Dan Zanes","Dan Zanes"
Q5214706,"Dana D. Nelson","Dana D. Nelson"
Q5214731,"Dana Goldman","Dana Goldman"
Q5216395,"Daniel Allen Butler","Daniel Allen Butler"
Q5216515,"Daniel Beaty","Daniel Beaty"
Q5216521,"Daniel Belknap","Daniel Belknap"
Q5216732,"Daniel Callahan","Daniel Callahan"
Q5216870,"Daniel Cottier","Daniel Cottier"
Q5216902,"Daniel D. McCracken","Daniel D. McCracken"
Q5217050,"Daniel E. Sheehan","Daniel E. Sheehan"
Q5217234,"Daniel Galera","Daniel Galera"
Q5217318,"Daniel Gortler","Daniel Gortler"
Q5217438,"Daniel Harrison","Daniel Harrison (musicologist)"
Q5217700,"Daniel Johnson","Daniel Johnson (naval officer)"
Q5218161,"Daniel Mills","Daniel Mills (biologist)"
Q5218360,"Daniel P. Biebuyck","Daniel P. Biebuyck"
Q5220297,"Danny Driver","Danny Driver"
Q5221079,"Danske Dandridge","Danske Dandridge"
Q5222405,"Dard Hunter","Dard Hunter"
Q5222823,"Dario Bisso","Dario Bisso Sabàdin"
Q5224233,"Darragh Morgan","Darragh Morgan"
Q5224621,"Darrell Fancourt","Darrell Fancourt"
Q5224626,"Darrell Figgis","Darrell Figgis"
Q5226012,"Darwin Porter","Darwin Porter"
Q5227848,"Daud Beureu'eh","Daud Beureu'eh"
Q5229058,"Dave Jordano","Dave Jordano"
Q5229778,"Dave Schramm","Dave Schramm (musician)"
Q5229867,"Dave Smith","Dave Smith (footballer, born 1950)"
Q5230638,"David Agus","David Agus"
Q5230969,"David B. Fogel","David B. Fogel"
Q5231012,"David B. Yoffie","David B. Yoffie"
Q5231109,"David Barbour","David Barbour"
Q5231173,"David Barry","David Barry (physician)"
Q5231336,"David Berger","David Berger (professor)"
Q5231450,"David Blair","David Blair (encyclopedist)"
Q5232050,"David C. Rapoport","David C. Rapoport"
Q5232122,"David Campbell","David Campbell (legal academic)"
Q5232189,"David Carroll","David Carroll (actor)"
Q5232509,"David Conn","David Conn"
Q5232744,"David Cuthbert Thomas","David Cuthbert Thomas"
Q5232764,"David D. Burns","David D. Burns"
Q5233090,"David Dubinsky","David Dubinsky"
Q5233323,"David Eldred Holt","David Eldred Holt"
Q5233430,"David Esterly","David Esterly"
Q5233557,"David Farquhar","David Farquhar"
Q5233616,"David Fergusson","David Fergusson (theologian)"
Q5233933,"David G. Haskell","David G. Haskell"
Q5233934,"David G. Hartwell","David G. Hartwell"
Q5234644,"David Hall","David Hall (sound archivist)"
Q5234752,"David Harris Ebenbach","David Harris Ebenbach"
Q5234814,"David Hawkes","David Hawkes (sinologist)"
Q5234881,"David Hellenius","David Hellenius"
Q5235087,"David Holbrook","David Holbrook"
Q5235094,"David Hollander","David Hollander"
Q5235320,"David I. Rozenberg","David I. Rozenberg"
Q5235330,"David Ibarra Muñoz","David Ibarra Muñoz"
Q5235351,"David Inshaw","David Inshaw"
Q5235407,"David J. Carter","David J. Carter"
Q5235605,"David Jayne Hill","David Jayne Hill"
Q5235801,"David K. Levine","David K. Levine"
Q5235818,"David Kaiser","David Kaiser"
Q5235851,"David Kaplan","David Kaplan (radio)"
Q5235854,"David Karfunkle","David Karfunkle"
Q5235938,"David Kennedy","David Kennedy (jurist)"
Q5236059,"David Kittredge","David Kittredge"
Q5236094,"David Koepsell","David Koepsell"
Q5236133,"David Krech","David Krech"
Q5236148,"David Kroyanker","David Kroyanker"
Q5236167,"David Kynaston","David Kynaston"
Q5236422,"David Lee","David Lee (RAF officer)"
Q5236477,"David Leisner","David Leisner"
Q5236530,"David Levi","David Levi (scholar)"
Q5236641,"David Lindsay Keir","David Lindsay Keir"
Q5236703,"David Lloyd","David Lloyd (judge)"
Q5236710,"David Lloyd","David Lloyd (tenor)"
Q5236767,"David Loud","David Loud"
Q5236867,"David Lyons","David Lyons (philosopher)"
Q5237008,"David Macbeth Moir","David Macbeth Moir"
Q5237333,"David McDuff","David McDuff"
Q5237346,"David McFarland","David McFarland"
Q5237474,"David Measham","David Measham"
Q5237515,"David Mercer","David Mercer (playwright)"
Q5237535,"David Meyer Wessel","David Wessel"
Q5237882,"David N. Feldman","David N. Feldman"
Q5238241,"David Orchard","David Orchard"
Q5238298,"David P. Chandler","David P. Chandler"
Q5238465,"David Peak","David Peak"
Q5238467,"David Pearce","David Pearce (economist)"
Q5238481,"David Peebles","David Peebles"
Q5238497,"David Penhaligon","David Penhaligon"
Q5238685,"David Poyer","David Poyer"
Q5238800,"David R. Bryant","David R. Bryant"
Q5238858,"David Rabinowitch","David Rabinowitch"
Q5239203,"David Rosand","David Rosand"
Q5239259,"David Rowland","David Rowland"
Q5239598,"David Scott Milton","David Scott Milton"
Q5239659,"David Shackleton","David Shackleton"
Q5239678,"David Shapiro","David Shapiro (poet)"
Q5239718,"David Shenk","David Shenk"
Q5239872,"David Smick","David Smick"
Q5240299,"David Tebele Scheuer","David Tebele Scheuer"
Q5240322,"David Thacker","David Thacker"
Q5240418,"David Threlfall","David Threlfall"
Q5240712,"David W. Johnson","David W. Johnson (scholar)"
Q5240724,"David W. Miller","David W. Miller"
Q5240729,"David W. Orr","David W. Orr"
Q5240855,"David Was","David Was"
Q5240931,"David Weir","David Weir (journalist)"
Q5240960,"David Welsh","David Welsh"
Q5241146,"David Williams","David Williams (industrialist)"
Q5241203,"David Wilson","David Wilson (criminologist)"
Q5241361,"David Yewdall","David Yewdall"
Q5241484,"David del Puerto","David del Puerto"
Q5241933,"Davis McCombs","Davis McCombs"
Q5242423,"Dawn Bender","Dawn Bender"
Q5242758,"Josip Vošnjak","Josip Vošnjak"
Q5244721,"Haruhiko Kuroda","Haruhiko Kuroda"
Q5246313,"Dean Lorey","Dean Lorey"
Q5248157,"Deborah Abela","Deborah Abela"
Q5248208,"Deborah Chung","Deborah Chung"
Q5248338,"Deborah Nadoolman Landis","Deborah Nadoolman Landis"
Q5248384,"Deborah Solomon","Deborah Solomon"
Q5248410,"Deborah Willis","Deborah Willis (artist)"
Q5250518,"Deepak Nayyar","Deepak Nayyar"
Q5254425,"Delphine Galou","Delphine Galou"
Q5256917,"Deng Guangming","Deng Guangming"
Q5257071,"Denis Alexander","Denis Alexander"
Q5257072,"Denis Alexander, 6th Earl of Caledon","Denis Alexander, 6th Earl of Caledon"
Q5257208,"Denis Donoghue","Denis Donoghue (academic)"
Q5257503,"Denis Sargan","Denis Sargan"
Q5257707,"Denise Lievesley","Denise Lievesley"
Q5258369,"Dennis E. Nolan","Dennis E. Nolan"
Q5258644,"Dennis Levine","Dennis Levine"
Q5258753,"Dennis Moore","Dennis Moore (actor)"
Q5259049,"Dennis Walters","Dennis Walters"
Q5259210,"Denny Miller","Denny Miller"
Q5259853,"Denys Hay","Denys Hay"
Q5259904,"Denzil Freeth","Denzil Freeth"
Q5262295,"Derek Ratcliffe","Derek Ratcliffe"
Q5262394,"Derek Taunt","Derek Taunt"
Q5262736,"Dermod O'Meara","Dermod O'Meara"
Q5264782,"Desmond Pacey","Desmond Pacey"
Q5264879,"W. Patrick McCray","W. Patrick McCray"
Q5265744,"Detlef Sack","Detlef Sack"
Q5268410,"Dexter Kozen","Dexter Kozen"
Q5268526,"Deyan Vatchkov","Deyan Vatchkov"
Q5271128,"Diana Coole","Diana Coole"
Q5271353,"Diana Zuckerman","Diana Zuckerman"
Q5271401,"Diane Bell","Diane Bell"
Q5271493,"Diane Kennedy","Diane Kennedy"
Q5271661,"Dianna Corcoran","Dianna Corcoran"
Q5273334,"Dick Sabot","Dick Sabot"
Q5273510,"Dick Voynow","Dick Voynow"
Q5275096,"Dieter Jung","Dieter Jung (artist)"
Q5275168,"Dietram Scheufele","Dietram Scheufele"
Q5277553,"Dimitrije Bjelica","Dimitrije Bjelica"
Q5277562,"Dimitrije Đorđević","Dimitrije Đorđević (historian)"
Q5277868,"Dina Rizk Khoury","Dina Rizk Khoury"
